seed method state_type dim total_cells perc_genes perc_cells flag ct_in_state adj.rsq max.rsq max.rsq_sub total_cells_can_occupy_state total_cells_occupy_state total_genes total_genes_in_state
3 cNMF within_one_ct 10 20000 0.3 0.15 NA ODC 0.59465283923075 0.500312291743606 0.570584298631912 12220 1833 2527 758
8 cNMF within_one_ct 10 20000 0.3 0.3 NA MG 0.226100722182295 0.221887054036978 0.0289935429606054 1292 387 2527 758
7 cNMF within_one_ct 10 20000 0.3 0.3 NA EX 0.83159408302853 0.790418714558976 0.850635075665454 2001 600 2527 758
3 cNMF within_one_ct 10 20000 0.3 0.3 NA ODC 0.799032991303572 0.707870999980326 0.773984087984593 12220 3666 2527 758
8 cNMF within_one_ct 10 20000 0.3 0.15 NA MG 0.105172283515049 0.103744916911808 0.0427147635643584 1292 193 2527 758
2 cNMF within_one_ct 10 20000 0.3 0.3 NA ODC 0.760861725352517 0.694596530377788 0.727865052956053 12220 3666 2527 758
6 cNMF within_one_ct 10 20000 0.3 0.3 NA ODC 0.81505761139091 0.731805595131623 0.792679223159043 12220 3666 2527 758
10 cNMF within_one_ct 10 20000 0.3 0.3 NA INH 0.771808220628001 0.743218905070572 0.77502785516405 1939 581 2527 758
1 cNMF within_one_ct 10 20000 0.3 0.5 NA ASC 0.394643048857928 0.393228068838142 0.0129079247313792 1515 757 2527 758
4 cNMF within_one_ct 10 20000 0.3 0.5 NA INH 0.860734062218793 0.845375687249637 0.842839103842788 1939 969 2527 758
3 cNMF within_one_ct 10 20000 0.3 0.5 NA ODC 0.768166972687775 0.751351005424212 0.707435985010279 12220 6110 2527 758
5 cNMF within_one_ct 10 20000 0.3 0.5 NA EX 0.393145284401603 0.382785599763779 0.139712698011851 2001 1000 2527 758
8 cNMF within_one_ct 10 20000 0.3 0.5 NA MG 0.38727304281173 0.37992048824034 0.0335428337580002 1292 646 2527 758
2 cNMF within_one_ct 10 20000 0.3 0.5 NA ODC 0.809136938203016 0.776717980259353 0.757686294440838 12220 6110 2527 758
6 cNMF within_one_ct 10 20000 0.3 0.5 NA ODC 0.800440563560506 0.771527298273468 0.746228766612013 12220 6110 2527 758
7 cNMF within_one_ct 10 20000 0.3 0.5 NA EX 0.882626644221634 0.85203742016956 0.870876924089792 2001 1000 2527 758
10 cNMF within_one_ct 10 20000 0.3 0.5 NA INH 0.827522597398259 0.817724617194741 0.795033895745613 1939 969 2527 758
1 cNMF within_one_ct 10 20000 0.3 0.7 NA ASC 0.564152519225259 0.562015236779877 0.0462332384979101 1515 1060 2527 758
3 cNMF within_one_ct 10 20000 0.3 0.7 NA ODC 0.813888265779414 0.806390925989808 0.714198003082994 12220 8554 2527 758
5 cNMF within_one_ct 10 20000 0.3 0.7 NA EX 0.916596857563571 0.898127237129771 0.852280813580439 2001 1400 2527 758
7 cNMF within_one_ct 10 20000 0.3 0.7 NA EX 0.905739859225653 0.89823251531101 0.84350439507949 2001 1400 2527 758
10 cNMF within_one_ct 10 20000 0.3 0.7 NA INH 0.589936187670409 0.577070182765398 0.240063953754229 1939 1357 2527 758
9 cNMF within_one_ct 10 20000 0.3 0.7 NA INH 0.589652392352257 0.584650963192371 0.235233574909964 1939 1357 2527 758
5 cNMF within_one_ct 10 20000 0.5 0.15 NA EX 0.820286758059161 0.695069028718282 0.862540211633425 2001 300 2527 1263
4 cNMF within_one_ct 10 20000 0.5 0.15 NA INH 0.773197272503417 0.658648604294476 0.82724633022701 1939 290 2527 1263
2 cNMF within_one_ct 10 20000 0.5 0.15 NA ODC 0.77982508497727 0.551555775428744 0.765033679137685 12220 1833 2527 1263
4 cNMF within_one_ct 10 20000 0.3 0.7 NA INH 0.590989390173387 0.58928713518926 0.223977787727018 1939 1357 2527 758
9 cNMF within_one_ct 10 20000 0.3 0.5 NA INH 0.843171375931375 0.814018485291357 0.809343539286679 1939 969 2527 758
7 cNMF within_one_ct 10 20000 0.5 0.15 NA EX 0.813620473882082 0.724705523148089 0.856598344170528 2001 300 2527 1263
9 cNMF within_one_ct 10 20000 0.5 0.15 NA INH 0.126208063693849 0.109929815918047 0.0424374200794974 1939 290 2527 1263
2 cNMF within_one_ct 10 20000 0.5 0.3 NA ODC 0.874878379540998 0.716624699477989 0.857629278484483 12220 3666 2527 1263
8 cNMF within_one_ct 10 20000 0.3 0.7 NA MG 0.545614279551995 0.536217263148127 0.0698517522189894 1292 904 2527 758
4 cNMF within_one_ct 10 20000 0.5 0.3 NA INH 0.837543501250664 0.764018821823247 0.835867901791811 1939 581 2527 1263
2 cNMF within_one_ct 10 20000 0.3 0.7 NA ODC 0.49397568050285 0.305332796597378 0.201582342956892 12220 8554 2527 758
10 cNMF within_one_ct 10 20000 0.5 0.15 NA INH 0.688061036653929 0.636420815829379 0.742363586673971 1939 290 2527 1263
6 cNMF within_one_ct 10 20000 0.3 0.7 NA ODC 0.779938508786605 0.774786040706385 0.66382008949719 12220 8554 2527 758
8 cNMF within_one_ct 10 20000 0.5 0.15 NA MG 0.112602176197442 0.109727926809209 0.0308567933794792 1292 193 2527 1263
3 cNMF within_one_ct 10 20000 0.5 0.15 NA ODC 0.768034153678014 0.557520894184385 0.755200108908022 12220 1833 2527 1263
5 cNMF within_one_ct 10 20000 0.5 0.3 NA EX 0.259370818211762 0.244580023588399 0.0659623865182772 2001 600 2527 1263
1 cNMF within_one_ct 10 20000 0.5 0.15 NA ASC 0.118550068622085 0.118450920487416 0.0138007011859263 1515 227 2527 1263
7 cNMF within_one_ct 10 20000 0.5 0.3 NA EX 0.864631141866594 0.815108012970671 0.889986955118994 2001 600 2527 1263
3 cNMF within_one_ct 10 20000 0.5 0.3 NA ODC 0.848780148242496 0.738149968316024 0.828040627412327 12220 3666 2527 1263
6 cNMF within_one_ct 10 20000 0.5 0.15 NA ODC 0.702954712420329 0.591356475472286 0.688507121137586 12220 1833 2527 1263
1 cNMF within_one_ct 10 20000 0.5 0.3 NA ASC 0.795775254921088 0.728770588804969 0.800392753619384 1515 454 2527 1263
6 cNMF within_one_ct 10 20000 0.5 0.3 NA ODC 0.843827645430934 0.722631087479599 0.821337173499618 12220 3666 2527 1263
8 cNMF within_one_ct 10 20000 0.5 0.3 NA MG 0.226220665146936 0.223811250252786 0.0612495215858275 1292 387 2527 1263
4 cNMF within_one_ct 10 20000 0.5 0.5 NA INH 0.873470169353078 0.853338775597964 0.846994547738671 1939 969 2527 1263
2 cNMF within_one_ct 10 20000 0.5 0.5 NA ODC 0.869044442714393 0.809689365785615 0.832605158295064 12220 6110 2527 1263
10 cNMF within_one_ct 10 20000 0.5 0.3 NA INH 0.836869728313564 0.779747204038862 0.846932639440978 1939 581 2527 1263
6 cNMF within_one_ct 10 20000 0.5 0.5 NA ODC 0.856693278845868 0.791283012557169 0.814974395829324 12220 6110 2527 1263
5 cNMF within_one_ct 10 20000 0.5 0.5 NA EX 0.926343755993701 0.888084731097886 0.915060010713086 2001 1000 2527 1263
8 cNMF within_one_ct 10 20000 0.5 0.5 NA MG 0.391950000730141 0.374288530503325 0.0623424887237021 1292 646 2527 1263
9 cNMF within_one_ct 10 20000 0.5 0.3 NA INH 0.858666098348013 0.768342322242733 0.863401788949665 1939 581 2527 1263
1 cNMF within_one_ct 10 20000 0.5 0.5 NA ASC 0.861028429438596 0.839756951427517 0.824557540569321 1515 757 2527 1263
3 cNMF within_one_ct 10 20000 0.5 0.5 NA ODC 0.879167985123323 0.809131149833064 0.844164484786828 12220 6110 2527 1263
9 cNMF within_one_ct 10 20000 0.5 0.5 NA INH 0.856428274146485 0.83056178444408 0.814348834772194 1939 969 2527 1263
2 cNMF within_one_ct 10 20000 0.5 0.7 NA ODC 0.888905395442532 0.856637193522858 0.827732649066139 12220 8554 2527 1263
10 cNMF within_one_ct 10 20000 0.5 0.5 NA INH 0.880685698327727 0.854505974187047 0.862542804894388 1939 969 2527 1263
1 cNMF within_one_ct 10 20000 0.5 0.7 NA ASC 0.563555309782155 0.560688330280934 0.055189051749149 1515 1060 2527 1263
7 cNMF within_one_ct 10 20000 0.5 0.5 NA EX 0.908285983783515 0.870739438056192 0.894824642359833 2001 1000 2527 1263
3 cNMF within_one_ct 10 20000 0.5 0.7 NA ODC 0.904804245771709 0.866023605703347 0.850765324806335 12220 8554 2527 1263
8 cNMF within_one_ct 10 20000 0.5 0.7 NA MG 0.562621005663726 0.523579913650954 0.205673269365789 1292 904 2527 1263
4 cNMF within_one_ct 10 20000 0.5 0.7 NA INH 0.901375887969096 0.889264325265595 0.834200075977226 1939 1357 2527 1263
5 cNMF within_one_ct 10 20000 0.5 0.7 NA EX 0.60336929621159 0.570850982033904 0.492730250142283 2001 1400 2527 1263
9 cNMF within_one_ct 10 20000 0.5 0.7 NA INH 0.906343509896396 0.894056612945851 0.850099338998598 1939 1357 2527 1263
10 cNMF within_one_ct 10 20000 0.5 0.7 NA INH 0.904113438738845 0.892109397359118 0.82193003708653 1939 1357 2527 1263
6 cNMF within_one_ct 10 20000 0.5 0.7 NA ODC 0.857996301995742 0.840114010821646 0.782159123914521 12220 8554 2527 1263
1 cNMF within_one_ct 10 20000 0.7 0.15 NA ASC 0.746798795884238 0.559805617428484 0.777521593340365 1515 227 2527 1768
2 cNMF within_one_ct 10 20000 0.7 0.15 NA ODC 0.79316425158371 0.552883249534218 0.77808904474449 12220 1833 2527 1768
7 cNMF within_one_ct 10 20000 0.5 0.7 NA EX 0.57864248445289 0.546433748115993 0.307078295410704 2001 1400 2527 1263
4 cNMF within_one_ct 10 20000 0.7 0.15 NA INH 0.778195159545662 0.681758942139907 0.821445214381987 1939 290 2527 1768
3 cNMF within_one_ct 10 20000 0.7 0.15 NA ODC 0.770580095312599 0.604730277870253 0.756415811305323 12220 1833 2527 1768
10 cNMF within_one_ct 10 20000 0.7 0.15 NA INH 0.739750851505151 0.627617166540947 0.785730484912967 1939 290 2527 1768
5 cNMF within_one_ct 10 20000 0.7 0.15 NA EX 0.812997378960434 0.713818746460932 0.859265614666301 2001 300 2527 1768
4 cNMF within_one_ct 10 20000 0.7 0.3 NA INH 0.861659455952797 0.775782495317618 0.861770312304203 1939 581 2527 1768
6 cNMF within_one_ct 10 20000 0.7 0.15 NA ODC 0.785061973354269 0.55243295799622 0.773308128294097 12220 1833 2527 1768
9 cNMF within_one_ct 10 20000 0.7 0.3 NA INH 0.830792986192198 0.750338371984807 0.825517021515542 1939 581 2527 1768
8 cNMF within_one_ct 10 20000 0.7 0.15 NA MG 0.114003566937223 0.102684813994721 0.0794230404002332 1292 193 2527 1768
7 cNMF within_one_ct 10 20000 0.7 0.15 NA EX 0.844875320340325 0.688225538055933 0.884140705397696 2001 300 2527 1768
4 cNMF within_one_ct 10 20000 0.7 0.5 NA INH 0.897852924002273 0.863507340227499 0.874817028740277 1939 969 2527 1768
1 cNMF within_one_ct 10 20000 0.7 0.3 NA ASC 0.842128224310212 0.712014991701194 0.831688106709157 1515 454 2527 1768
9 cNMF within_one_ct 10 20000 0.7 0.15 NA INH 0.765765451526226 0.691756350715092 0.801628305234295 1939 290 2527 1768
3 cNMF within_one_ct 10 20000 0.7 0.3 NA ODC 0.853335778836259 0.725719522336369 0.833749501393415 12220 3666 2527 1768
1 cNMF within_one_ct 10 20000 0.7 0.5 NA ASC 0.889801729544307 0.822621575644098 0.860805087067133 1515 757 2527 1768
8 cNMF within_one_ct 10 20000 0.7 0.3 NA MG 0.2254642548667 0.216870284491706 0.0693981049026355 1292 387 2527 1768
3 cNMF within_one_ct 10 20000 0.7 0.5 NA ODC 0.902021382526854 0.793520421406243 0.872091288520602 12220 6110 2527 1768
6 cNMF within_one_ct 10 20000 0.7 0.3 NA ODC 0.884210985677455 0.738498539612867 0.867593829191037 12220 3666 2527 1768
2 cNMF within_one_ct 10 20000 0.7 0.3 NA ODC 0.88176334806647 0.714832475284688 0.86400245815385 12220 3666 2527 1768
5 cNMF within_one_ct 10 20000 0.7 0.3 NA EX 0.895956465743611 0.831564634955553 0.915345147598415 2001 600 2527 1768
6 cNMF within_one_ct 10 20000 0.7 0.5 NA ODC 0.890541335643825 0.798342381919206 0.857629763275942 12220 6110 2527 1768
10 cNMF within_one_ct 10 20000 0.7 0.3 NA INH 0.882814773293636 0.77672936936248 0.878934916886541 1939 581 2527 1768
7 cNMF within_one_ct 10 20000 0.7 0.3 NA EX 0.908220096503054 0.857535955566038 0.924559872840405 2001 600 2527 1768
8 cNMF within_one_ct 10 20000 0.7 0.5 NA MG 0.392840660794033 0.374573480166044 0.100787713201077 1292 646 2527 1768
5 cNMF within_one_ct 10 20000 0.7 0.5 NA EX 0.925094426411755 0.887118973496269 0.915291691136149 2001 1000 2527 1768
10 cNMF within_one_ct 10 20000 0.7 0.5 NA INH 0.897931386932382 0.840066137393995 0.867387632025747 1939 969 2527 1768
2 cNMF within_one_ct 10 20000 0.7 0.5 NA ODC 0.899212615309311 0.79353959328448 0.869860403853443 12220 6110 2527 1768
2 cNMF within_one_ct 10 20000 0.7 0.7 NA ODC 0.913724751200819 0.863642165194088 0.864079533365488 12220 8554 2527 1768
7 cNMF within_one_ct 10 20000 0.7 0.5 NA EX 0.929762770875944 0.900126848114682 0.926372243246123 2001 1000 2527 1768
1 cNMF within_one_ct 10 20000 0.7 0.7 NA ASC 0.544342944870515 0.543253760079309 0.0790107610030242 1515 1060 2527 1768
4 cNMF within_one_ct 10 20000 0.7 0.7 NA INH 0.917711800226033 0.893237612503343 0.863212212301429 1939 1357 2527 1768
9 cNMF within_one_ct 10 20000 0.7 0.5 NA INH 0.906086629912006 0.846948066566723 0.886550445422859 1939 969 2527 1768
3 cNMF within_one_ct 10 20000 0.7 0.7 NA ODC 0.910512009949927 0.844839942583999 0.856623031551629 12220 8554 2527 1768
8 cNMF within_one_ct 10 20000 0.7 0.7 NA MG 0.561461259297918 0.555522334598773 0.017548338669356 1292 904 2527 1768
2 cNMF across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.3077657730144 0.240194150812369 0.240194150812369 20004 3000 2527 379
7 cNMF within_one_ct 10 20000 0.7 0.7 NA EX 0.943399606201695 0.915782831925641 0.908371602911145 2001 1400 2527 1768
9 cNMF within_one_ct 10 20000 0.7 0.7 NA INH 0.928108496831337 0.909107212084602 0.88037808220127 1939 1357 2527 1768
6 cNMF across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.472444432105475 0.432008380322426 0.432008380322426 20004 3000 2527 379
5 cNMF within_one_ct 10 20000 0.7 0.7 NA EX 0.944161302893717 0.928522541558239 0.910867902761664 2001 1400 2527 1768
1 cNMF across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.512806094338482 0.491651900129817 0.491651900129817 20004 3000 2527 379
9 cNMF across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.282779500468607 0.245693822073627 0.245693822073627 20004 3000 2527 379
3 cNMF across_cts 10 20000 0.15 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.61395178986649 0.294366007343443 0.294366007343443 20004 6001 2527 379
6 cNMF within_one_ct 10 20000 0.7 0.7 NA ODC 0.917798465951653 0.853554954884826 0.869576469494079 12220 8554 2527 1768
3 cNMF across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.552136343264778 0.197906535841562 0.197906535841562 20004 3000 2527 379
7 cNMF across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.301258739876098 0.235516796301339 0.235516796301339 20004 3000 2527 379
10 cNMF within_one_ct 10 20000 0.7 0.7 NA INH 0.926364527505631 0.908200425096985 0.871994403719699 1939 1357 2527 1768
8 cNMF across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.522490648649922 0.475741315770554 0.475741315770554 20004 3000 2527 379
5 cNMF across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.601273469293085 0.232220109700691 0.232220109700691 20004 3000 2527 379
4 cNMF across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.402567536756506 0.361981042898418 0.361981042898418 20004 3000 2527 379
6 cNMF across_cts 10 20000 0.15 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.387681633078929 0.274121912551282 0.274121912551282 20004 6001 2527 379
2 cNMF across_cts 10 20000 0.15 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.568907013913503 0.250315674640582 0.250315674640582 20004 6001 2527 379
10 cNMF across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.261576966424762 0.198800636625537 0.198800636625537 20004 3000 2527 379
1 cNMF across_cts 10 20000 0.15 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.599052837495259 0.287133435078899 0.287133435078899 20004 6001 2527 379
5 cNMF across_cts 10 20000 0.15 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.596620716155134 0.326014284125212 0.326014284125212 20004 6001 2527 379
7 cNMF across_cts 10 20000 0.15 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.62782874801571 0.285613874268617 0.285613874268617 20004 6001 2527 379
4 cNMF across_cts 10 20000 0.15 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.286379276606173 0.204376552702364 0.204376552702364 20004 6001 2527 379
8 cNMF across_cts 10 20000 0.15 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.439193397375624 0.246899684449883 0.246899684449883 20004 6001 2527 379
10 cNMF across_cts 10 20000 0.15 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.3321030872166 0.249379087332985 0.249379087332985 20004 6001 2527 379
9 cNMF across_cts 10 20000 0.15 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.415731726354517 0.334023458296172 0.334023458296172 20004 6001 2527 379
1 cNMF across_cts 10 20000 0.15 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.648528313896111 0.278889880275784 0.278889880275784 20004 10002 2527 379
2 cNMF across_cts 10 20000 0.15 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.448636628996819 0.31243011318405 0.31243011318405 20004 10002 2527 379
3 cNMF across_cts 10 20000 0.15 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.458879719299179 0.1680284268296 0.1680284268296 20004 10002 2527 379
4 cNMF across_cts 10 20000 0.15 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.59397758318699 0.335951476538479 0.335951476538479 20004 10002 2527 379
6 cNMF across_cts 10 20000 0.15 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.536978234453847 0.292049965760885 0.292049965760885 20004 10002 2527 379
5 cNMF across_cts 10 20000 0.15 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.530026172824997 0.195394633269524 0.195394633269524 20004 10002 2527 379
9 cNMF across_cts 10 20000 0.15 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.53157855131047 0.229039395508333 0.229039395508333 20004 10002 2527 379
8 cNMF across_cts 10 20000 0.15 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.584087517767972 0.437036570849927 0.437036570849927 20004 10002 2527 379
7 cNMF across_cts 10 20000 0.15 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.361853120072364 0.268776210273463 0.268776210273463 20004 10002 2527 379
2 cNMF across_cts 10 20000 0.15 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.301347400434758 0.118205440387732 0.118205440387732 20004 14002 2527 379
4 cNMF across_cts 10 20000 0.15 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.302578561387879 0.194056602179621 0.194056602179621 20004 14002 2527 379
1 cNMF across_cts 10 20000 0.15 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.294871730115912 0.170606819446607 0.170606819446607 20004 14002 2527 379
10 cNMF across_cts 10 20000 0.15 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.589200486927747 0.212876932536076 0.212876932536076 20004 10002 2527 379
3 cNMF across_cts 10 20000 0.15 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.269868795854831 0.093939591429219 0.093939591429219 20004 14002 2527 379
8 cNMF across_cts 10 20000 0.15 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.535834588246476 0.196159980564651 0.196159980564651 20004 14002 2527 379
9 cNMF across_cts 10 20000 0.15 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.453256477113223 0.189998616238528 0.189998616238528 20004 14002 2527 379
2 cNMF across_cts 10 20000 0.3 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.666301274467316 0.263850330326817 0.263850330326817 20004 3000 2527 758
5 cNMF across_cts 10 20000 0.3 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.703758560000558 0.269007352696308 0.269007352696308 20004 3000 2527 758
3 cNMF across_cts 10 20000 0.3 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.728838693906287 0.265718843173169 0.265718843173169 20004 3000 2527 758
8 cNMF across_cts 10 20000 0.3 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.675481251303686 0.280786216721579 0.280786216721579 20004 3000 2527 758
7 cNMF across_cts 10 20000 0.3 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.655946204620513 0.304674264573751 0.304674264573751 20004 3000 2527 758
10 cNMF across_cts 10 20000 0.3 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.631904789992108 0.225437665487371 0.225437665487371 20004 3000 2527 758
1 cNMF across_cts 10 20000 0.3 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.709535116678648 0.260021544108286 0.260021544108286 20004 6001 2527 758
5 cNMF across_cts 10 20000 0.3 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.683202549711568 0.280828386201662 0.280828386201662 20004 6001 2527 758
7 cNMF across_cts 10 20000 0.15 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.503681179532538 0.189133645701232 0.189133645701232 20004 14002 2527 379
4 cNMF across_cts 10 20000 0.3 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.674610041523519 0.283865368592394 0.283865368592394 20004 6001 2527 758
10 cNMF across_cts 10 20000 0.3 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.70311560954172 0.268263339463318 0.268263339463318 20004 6001 2527 758
